Employee ID,Employee First Name,Employee Last Name,Attrition,Business Travel,CF_age band,CF_attrition label,Department,Education Field,emp no,Employee Number,Gender,Job Role,Marital Status,Over Time,Over18,Training Times Last Year,Age,CF_current Employee,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
EMP0510,Sara,Johnson,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-692,692,Male,Healthcare Representative,Divorced,No,Y,2,33,1,1296,6,Bachelor's Degree,1,3,30,3,2,4,7725,5335,3,23,4,3,80,1,15,1,13,11,4,7
EMP0511,John,Williams,No,Travel_Rarely,45 - 54,Current Employees,HR,Medical,STAFF-698,698,Male,Human Resources,Married,No,Y,1,54,1,397,19,Master's Degree,1,3,88,3,3,2,10725,6729,2,15,3,3,80,1,16,4,9,7,7,1
EMP0512,Jane,Martinez,No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-699,699,Male,Manufacturing Director,Divorced,Yes,Y,2,36,1,913,9,Associates Degree,1,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,3,3,2,0,2
EMP0513,Emily,Johnson,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-700,700,Male,Research Scientist,Single,No,Y,0,27,1,1115,3,Master's Degree,1,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,3,4,2,1,1
EMP0514,David,Williams,Yes,Travel_Rarely,Under 25,Ex-Employees,R&D,Medical,STAFF-701,701,Male,Research Scientist,Single,Yes,Y,5,20,0,1362,10,High School,1,4,32,3,1,3,1009,26999,1,11,3,4,80,0,1,3,1,0,1,1
EMP0515,Emily,Jones,Yes,Travel_Frequently,25 - 34,Ex-Employees,R&D,Life Sciences,STAFF-702,702,Male,Research Scientist,Single,Yes,Y,3,33,0,1076,3,Bachelor's Degree,1,1,70,3,1,1,3348,3164,1,11,3,1,80,0,10,3,10,8,9,7
EMP0516,David,Davis,No,Non-Travel,35 - 44,Current Employees,R&D,Life Sciences,STAFF-704,704,Male,Laboratory Technician,Married,No,Y,3,35,1,727,3,Bachelor's Degree,1,3,41,2,1,3,1281,16900,1,18,3,3,80,2,1,3,1,0,0,0
EMP0517,Olivia,Davis,No,Travel_Rarely,Under 25,Current Employees,R&D,Medical,STAFF-705,705,Male,Research Scientist,Married,No,Y,3,23,1,885,4,Bachelor's Degree,1,1,58,4,1,1,2819,8544,2,16,3,1,80,1,5,4,3,2,0,2
EMP0518,Daniel,Johnson,No,Travel_Rarely,25 - 34,Current Employees,Sales,Life Sciences,STAFF-707,707,Male,Sales Executive,Married,No,Y,4,25,1,810,8,Bachelor's Degree,1,4,57,4,2,2,4851,15678,0,22,4,3,80,1,4,3,3,2,1,2
EMP0519,Sophia,Garcia,No,Travel_Rarely,35 - 44,Current Employees,Sales,Marketing,STAFF-709,709,Female,Sales Executive,Single,No,Y,2,38,1,243,7,Master's Degree,1,4,46,2,2,4,4028,7791,0,20,4,1,80,0,8,3,7,7,0,5
EMP0520,John,Garcia,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-710,710,Male,Research Scientist,Divorced,No,Y,5,29,1,806,1,Master's Degree,1,2,76,1,1,4,2720,18959,1,18,3,4,80,1,10,3,10,7,2,8
EMP0521,Alex,Brown,No,Travel_Rarely,45 - 54,Current Employees,Sales,Marketing,STAFF-712,712,Male,Sales Executive,Married,No,Y,3,48,1,817,2,High School,1,2,56,4,2,2,8120,18597,3,12,3,4,80,0,12,3,2,2,2,2
EMP0522,Daniel,Garcia,No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-714,714,Female,Sales Executive,Divorced,Yes,Y,3,27,1,1410,3,High School,1,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,6,5,0,4
EMP0523,Michael,Williams,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-715,715,Male,Research Scientist,Single,No,Y,2,37,1,1225,10,Associates Degree,1,4,80,4,1,4,4680,15232,3,17,3,1,80,0,4,3,1,0,0,0
EMP0524,David,Jones,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-716,716,Male,Laboratory Technician,Married,Yes,Y,3,50,1,1207,28,High School,1,4,74,4,1,3,3221,3297,1,11,3,3,80,3,20,3,20,8,3,8
EMP0525,Sara,Johnson,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-717,717,Female,Healthcare Representative,Single,No,Y,3,34,1,1442,9,Bachelor's Degree,1,4,46,2,3,2,8621,17654,1,14,3,2,80,0,9,4,8,7,7,7
EMP0526,John,Rodriguez,Yes,Travel_Rarely,Under 25,Ex-Employees,Sales,Life Sciences,STAFF-720,720,Female,Sales Executive,Single,No,Y,3,24,0,693,3,Associates Degree,1,1,65,3,2,3,4577,24785,9,14,3,1,80,0,4,3,2,2,2,0
EMP0527,Olivia,Williams,No,Travel_Rarely,35 - 44,Current Employees,R&D,Technical Degree,STAFF-721,721,Female,Healthcare Representative,Single,No,Y,4,39,1,408,2,Master's Degree,1,4,80,2,2,3,4553,20978,1,11,3,1,80,0,20,3,20,7,11,10
EMP0528,Alex,Williams,No,Travel_Rarely,25 - 34,Current Employees,Sales,Marketing,STAFF-722,722,Male,Sales Executive,Single,No,Y,2,32,1,929,10,Bachelor's Degree,1,4,55,3,2,4,5396,21703,1,12,3,4,80,0,10,2,10,7,0,8
EMP0529,Alex,Williams,Yes,Travel_Frequently,45 - 54,Ex-Employees,Sales,Technical Degree,STAFF-723,723,Male,Sales Executive,Married,Yes,Y,4,50,0,562,8,Associates Degree,1,2,50,3,2,3,6796,23452,3,14,3,1,80,1,18,3,4,3,1,3
EMP0530,Daniel,Martinez,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-724,724,Female,Healthcare Representative,Single,No,Y,4,38,1,827,1,Master's Degree,1,2,33,4,2,4,7625,19383,0,13,3,3,80,0,10,2,9,7,1,8
EMP0531,John,Rodriguez,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-725,725,Female,Manufacturing Director,Married,No,Y,3,27,1,608,1,Associates Degree,1,3,68,3,3,1,7412,6009,1,11,3,4,80,0,9,3,9,7,0,7
EMP0532,Jane,Garcia,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-727,727,Female,Research Director,Single,No,Y,6,32,1,1018,3,Associates Degree,1,3,39,3,3,4,11159,19373,3,15,3,4,80,0,10,3,7,7,7,7
EMP0533,Jane,Williams,No,Travel_Rarely,45 - 54,Current Employees,Sales,Marketing,STAFF-728,728,Male,Sales Executive,Single,No,Y,2,47,1,703,14,Master's Degree,1,4,42,3,2,1,4960,11825,2,12,3,4,80,0,20,3,7,7,1,7
EMP0534,David,Miller,No,Travel_Frequently,35 - 44,Current Employees,Sales,Life Sciences,STAFF-729,729,Male,Sales Executive,Married,Yes,Y,2,40,1,580,5,Master's Degree,1,4,48,2,3,1,10475,23772,5,21,4,3,80,1,20,3,18,13,1,12
EMP0535,Michael,Johnson,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-730,730,Male,Research Director,Married,No,Y,3,53,1,970,7,Bachelor's Degree,1,3,59,4,4,3,14814,13514,3,19,3,3,80,0,32,3,5,1,1,3
EMP0536,Sophia,Martinez,No,Travel_Rarely,35 - 44,Current Employees,HR,Human Resources,STAFF-731,731,Male,Manager,Divorced,No,Y,2,41,1,427,10,Master's Degree,1,2,73,2,5,4,19141,8861,3,15,3,2,80,3,23,2,21,6,12,6
EMP0537,Michael,Rodriguez,No,Travel_Rarely,Over 55,Current Employees,Sales,Marketing,STAFF-732,732,Male,Sales Executive,Single,No,Y,1,60,1,1179,16,Master's Degree,1,1,84,3,2,1,5405,11924,8,14,3,4,80,0,10,3,2,2,2,2
EMP0538,Sara,Smith,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-733,733,Male,Manufacturing Director,Divorced,No,Y,4,27,1,294,10,Associates Degree,1,4,32,3,3,1,8793,4809,1,21,4,3,80,2,9,2,9,7,1,7
EMP0539,Daniel,Garcia,No,Travel_Rarely,35 - 44,Current Employees,HR,Human Resources,STAFF-734,734,Male,Manager,Married,No,Y,3,41,1,314,1,Bachelor's Degree,1,4,59,2,5,3,19189,19562,1,12,3,2,80,1,22,3,22,7,2,10
EMP0540,Sara,Martinez,No,Travel_Rarely,45 - 54,Current Employees,Sales,Marketing,STAFF-738,738,Male,Sales Representative,Married,No,Y,2,50,1,316,8,Master's Degree,1,4,54,3,1,2,3875,9983,7,15,3,4,80,1,4,3,2,2,2,2
EMP0541,John,Smith,Yes,Travel_Rarely,25 - 34,Ex-Employees,R&D,Life Sciences,STAFF-741,741,Female,Research Scientist,Single,Yes,Y,4,28,0,654,1,Associates Degree,1,1,67,1,1,2,2216,3872,7,13,3,4,80,0,10,3,7,7,3,7
EMP0542,Alex,Miller,No,Non-Travel,35 - 44,Current Employees,R&D,Life Sciences,STAFF-742,742,Female,Research Director,Married,No,Y,2,36,1,427,8,Bachelor's Degree,1,1,63,4,3,1,11713,20335,9,14,3,1,80,1,10,3,8,7,0,5
EMP0543,Sara,Miller,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-743,743,Female,Manufacturing Director,Single,Yes,Y,4,38,1,168,1,Bachelor's Degree,1,3,81,3,3,3,7861,15397,4,14,3,4,80,0,10,4,1,0,0,0
EMP0544,Jane,Johnson,No,Non-Travel,35 - 44,Current Employees,R&D,Medical,STAFF-744,744,Male,Laboratory Technician,Single,No,Y,5,44,1,381,24,Bachelor's Degree,1,1,49,1,1,3,3708,2104,2,14,3,3,80,0,9,3,5,2,1,4
EMP0545,Emily,Jones,No,Travel_Frequently,45 - 54,Current Employees,Sales,Medical,STAFF-746,746,Female,Sales Executive,Divorced,Yes,Y,2,47,1,217,3,Bachelor's Degree,1,4,49,3,4,3,13770,10225,9,12,3,4,80,2,28,2,22,2,11,13
EMP0546,David,Garcia,No,Travel_Rarely,25 - 34,Current Employees,Sales,Marketing,STAFF-747,747,Male,Sales Executive,Divorced,No,Y,2,30,1,501,27,Doctoral Degree,1,3,99,3,2,4,5304,25275,7,23,4,4,80,1,10,2,8,7,7,7
EMP0547,Sara,Martinez,No,Travel_Rarely,25 - 34,Current Employees,Sales,Life Sciences,STAFF-749,749,Male,Sales Representative,Single,No,Y,6,29,1,1396,10,Bachelor's Degree,1,3,99,3,1,3,2642,2755,1,11,3,3,80,0,1,3,1,0,0,0
EMP0548,Sophia,Miller,Yes,Travel_Frequently,35 - 44,Ex-Employees,R&D,Medical,STAFF-752,752,Male,Research Scientist,Divorced,Yes,Y,2,42,0,933,19,Bachelor's Degree,1,3,57,4,1,3,2759,20366,6,12,3,4,80,0,7,3,2,2,2,2
EMP0549,David,Martinez,No,Travel_Frequently,35 - 44,Current Employees,Sales,Life Sciences,STAFF-754,754,Male,Sales Executive,Married,No,Y,5,43,1,775,15,Bachelor's Degree,1,4,47,2,2,4,6804,23683,3,18,3,3,80,1,7,3,2,2,2,2
EMP0550,Emily,Williams,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-757,757,Female,Healthcare Representative,Single,No,Y,2,34,1,970,8,Associates Degree,1,2,96,3,2,3,6142,7360,3,11,3,4,80,0,10,3,5,1,4,3
EMP0551,Daniel,Brown,No,Travel_Rarely,Under 25,Current Employees,R&D,Medical,STAFF-758,758,Male,Laboratory Technician,Married,No,Y,2,23,1,650,9,High School,1,2,37,3,1,1,2500,4344,1,14,3,4,80,1,5,4,4,3,0,2
EMP0552,David,Davis,No,Travel_Rarely,35 - 44,Current Employees,HR,Human Resources,STAFF-760,760,Female,Human Resources,Married,No,Y,3,39,1,141,3,Bachelor's Degree,1,3,44,4,2,2,6389,18767,9,15,3,3,80,1,12,1,8,3,3,6
EMP0553,Daniel,Miller,No,Travel_Rarely,Over 55,Current Employees,R&D,Medical,STAFF-762,762,Male,Healthcare Representative,Married,No,Y,1,56,1,832,9,Bachelor's Degree,1,3,81,3,4,4,11103,20420,7,11,3,3,80,0,30,2,10,7,1,1
EMP0554,Sara,Brown,No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-763,763,Female,Research Scientist,Single,Yes,Y,2,40,1,804,2,High School,1,4,86,2,1,4,2342,22929,0,20,4,4,80,0,5,2,4,2,2,3
EMP0555,John,Jones,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-764,764,Female,Healthcare Representative,Single,No,Y,2,27,1,975,7,Bachelor's Degree,1,4,55,2,2,1,6811,23398,8,19,3,1,80,0,9,1,7,6,0,7
EMP0556,Alex,Brown,No,Travel_Rarely,25 - 34,Current Employees,Sales,Marketing,STAFF-766,766,Male,Sales Representative,Divorced,No,Y,2,29,1,1090,10,Bachelor's Degree,1,4,83,3,1,2,2297,17967,1,14,3,4,80,2,2,3,2,2,2,2
EMP0557,Alex,Miller,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-769,769,Male,Laboratory Technician,Single,No,Y,4,53,1,346,6,Bachelor's Degree,1,4,86,3,2,4,2450,10919,2,17,3,4,80,0,19,3,2,2,2,2
EMP0558,Michael,Brown,No,Non-Travel,35 - 44,Current Employees,R&D,Life Sciences,STAFF-771,771,Female,Healthcare Representative,Divorced,No,Y,2,35,1,1225,2,Master's Degree,1,4,61,3,2,1,5093,4761,2,11,3,1,80,1,16,4,1,0,0,0
EMP0559,David,Martinez,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-772,772,Male,Laboratory Technician,Married,No,Y,2,32,1,430,24,Master's Degree,1,1,80,3,2,4,5309,21146,1,15,3,4,80,2,10,3,10,8,4,7
EMP0560,Daniel,Miller,No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-773,773,Male,Research Scientist,Married,Yes,Y,0,38,1,268,2,Doctoral Degree,1,4,92,3,1,3,3057,20471,6,13,3,2,80,1,6,1,1,0,0,1
EMP0561,Jane,Brown,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-775,775,Female,Manufacturing Director,Divorced,No,Y,3,34,1,167,8,Doctoral Degree,1,2,32,3,2,1,5121,4187,3,14,3,3,80,1,7,3,0,0,0,0
EMP0562,Daniel,Williams,No,Travel_Rarely,45 - 54,Current Employees,Sales,Marketing,STAFF-776,776,Male,Manager,Married,No,Y,3,52,1,621,3,Master's Degree,1,3,31,2,4,1,16856,10084,1,11,3,1,80,0,34,4,34,6,1,16
EMP0563,Jane,Johnson,Yes,Travel_Rarely,25 - 34,Ex-Employees,R&D,Other,STAFF-780,780,Male,Research Scientist,Single,Yes,Y,2,33,0,527,1,Master's Degree,1,4,63,3,1,4,2686,5207,1,13,3,3,80,0,10,2,10,9,7,8
EMP0564,John,Garcia,No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-781,781,Female,Sales Executive,Single,No,Y,5,25,1,883,26,High School,1,3,32,3,2,4,6180,22807,1,23,4,2,80,0,6,2,6,5,1,4
EMP0565,Emily,Brown,No,Travel_Rarely,45 - 54,Current Employees,Sales,Technical Degree,STAFF-783,783,Male,Sales Representative,Single,No,Y,3,45,1,954,2,Associates Degree,1,2,46,1,2,3,6632,12388,0,13,3,1,80,0,9,3,8,7,3,1
EMP0566,Daniel,Garcia,No,Travel_Rarely,Under 25,Current Employees,R&D,Medical,STAFF-784,784,Male,Research Scientist,Single,No,Y,3,23,1,310,10,High School,1,1,79,4,1,3,3505,19630,1,18,3,4,80,0,2,3,2,2,0,2
EMP0567,David,Martinez,Yes,Travel_Frequently,45 - 54,Ex-Employees,Sales,Life Sciences,STAFF-785,785,Female,Sales Executive,Single,Yes,Y,2,47,0,719,27,Associates Degree,1,2,77,4,2,3,6397,10339,4,12,3,4,80,0,8,3,5,4,1,3
EMP0568,Daniel,Johnson,No,Travel_Rarely,25 - 34,Current Employees,Sales,Other,STAFF-786,786,Male,Sales Executive,Single,No,Y,5,34,1,304,2,Bachelor's Degree,1,4,60,3,2,4,6274,18686,1,22,4,3,80,0,6,3,6,5,1,4
EMP0569,Emily,Smith,Yes,Travel_Rarely,Over 55,Ex-Employees,R&D,Medical,STAFF-787,787,Male,Manager,Married,Yes,Y,2,55,0,725,2,Bachelor's Degree,1,4,78,3,5,1,19859,21199,5,13,3,4,80,1,24,3,5,2,1,4
EMP0570,Jane,Rodriguez,No,Non-Travel,35 - 44,Current Employees,Sales,Life Sciences,STAFF-789,789,Male,Sales Executive,Single,No,Y,1,36,1,1434,8,Master's Degree,1,1,76,2,3,1,7587,14229,1,15,3,2,80,0,10,3,10,7,0,9
EMP0571,Sophia,Smith,No,Non-Travel,45 - 54,Current Employees,R&D,Medical,STAFF-791,791,Male,Research Scientist,Married,No,Y,3,52,1,715,19,Master's Degree,1,4,41,3,1,4,4258,26589,0,18,3,1,80,1,5,3,4,3,1,2
EMP0572,Alex,Rodriguez,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-792,792,Female,Laboratory Technician,Divorced,No,Y,2,26,1,575,1,Associates Degree,1,1,71,1,1,4,4364,5288,3,14,3,1,80,1,5,3,2,2,2,0
EMP0573,Sophia,Smith,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-793,793,Female,Healthcare Representative,Married,No,Y,3,29,1,657,27,Bachelor's Degree,1,2,66,3,2,3,4335,25549,4,12,3,1,80,1,11,2,8,7,1,1
EMP0574,Michael,Brown,Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Technical Degree,STAFF-796,796,Male,Sales Executive,Single,No,Y,2,26,0,1146,8,Bachelor's Degree,1,4,38,2,2,1,5326,3064,6,17,3,3,80,0,6,2,4,3,1,2
EMP0575,John,Martinez,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-797,797,Female,Research Scientist,Single,No,Y,2,34,1,182,1,Master's Degree,1,2,72,4,1,4,3280,13551,2,16,3,3,80,0,10,3,4,2,1,3
EMP0576,Daniel,Miller,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-799,799,Female,Manufacturing Director,Divorced,Yes,Y,4,54,1,376,19,Master's Degree,1,4,95,3,2,1,5485,22670,9,11,3,2,80,2,9,3,5,3,1,4
EMP0577,David,Smith,No,Travel_Frequently,25 - 34,Current Employees,Sales,Marketing,STAFF-800,800,Male,Sales Executive,Married,No,Y,3,27,1,829,8,High School,1,3,84,3,2,4,4342,24008,0,19,3,2,80,1,5,3,4,2,1,1
EMP0578,Alex,Jones,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-802,802,Female,Research Scientist,Divorced,Yes,Y,3,37,1,571,10,High School,1,4,82,3,1,1,2782,19905,0,13,3,2,80,2,6,2,5,3,4,3
EMP0579,Michael,Miller,No,Travel_Frequently,35 - 44,Current Employees,R&D,Life Sciences,STAFF-803,803,Female,Manufacturing Director,Single,Yes,Y,2,38,1,240,2,Master's Degree,1,1,75,4,2,1,5980,26085,6,12,3,4,80,0,17,3,15,7,4,12
EMP0580,Alex,Jones,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-804,804,Female,Research Scientist,Single,No,Y,3,34,1,121,2,Master's Degree,1,3,86,2,1,1,4381,7530,1,11,3,3,80,0,6,3,6,5,1,3
EMP0581,Daniel,Davis,No,Travel_Rarely,35 - 44,Current Employees,Sales,Life Sciences,STAFF-805,805,Female,Sales Representative,Married,No,Y,1,35,1,384,8,Master's Degree,1,1,72,3,1,4,2572,20317,1,16,3,2,80,1,3,2,3,2,0,2
EMP0582,Olivia,Davis,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-806,806,Male,Laboratory Technician,Married,No,Y,2,30,1,921,1,Bachelor's Degree,1,4,38,1,1,3,3833,24375,3,21,4,3,80,2,7,3,2,2,0,2
EMP0583,David,Brown,No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-807,807,Female,Healthcare Representative,Married,No,Y,2,40,1,791,2,Associates Degree,1,3,38,4,2,2,4244,9931,1,24,4,4,80,1,8,3,8,7,3,7
EMP0584,Michael,Davis,No,Travel_Rarely,25 - 34,Current Employees,Sales,Life Sciences,STAFF-808,808,Female,Sales Executive,Married,No,Y,1,34,1,1111,8,Associates Degree,1,3,93,3,2,1,6500,13305,5,17,3,2,80,1,6,3,3,2,1,2
EMP0585,Alex,Davis,No,Travel_Frequently,35 - 44,Current Employees,R&D,Life Sciences,STAFF-809,809,Male,Manager,Divorced,No,Y,4,42,1,570,8,Bachelor's Degree,1,2,66,3,5,4,18430,16225,1,13,3,2,80,1,24,2,24,7,14,9
EMP0586,John,Rodriguez,Yes,Travel_Rarely,Under 25,Ex-Employees,R&D,Life Sciences,STAFF-811,811,Male,Laboratory Technician,Married,Yes,Y,2,23,0,1243,6,Bachelor's Degree,1,3,63,4,1,1,1601,3445,1,21,4,3,80,2,1,3,0,0,0,0
EMP0587,Daniel,Martinez,No,Non-Travel,Under 25,Current Employees,R&D,Life Sciences,STAFF-812,812,Male,Laboratory Technician,Divorced,No,Y,4,24,1,1092,9,Bachelor's Degree,1,3,60,2,1,2,2694,26551,1,11,3,3,80,3,1,3,1,0,0,0
EMP0588,Michael,Rodriguez,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-813,813,Female,Laboratory Technician,Married,No,Y,3,52,1,1325,11,Master's Degree,1,4,82,3,2,3,3149,21821,8,20,4,2,80,1,9,3,5,2,1,4
EMP0589,Sara,Johnson,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-815,815,Male,Research Director,Married,No,Y,3,50,1,691,2,Bachelor's Degree,1,3,64,3,4,3,17639,6881,5,16,3,4,80,0,30,3,4,3,0,3
EMP0590,Emily,Garcia,Yes,Travel_Rarely,25 - 34,Ex-Employees,R&D,Life Sciences,STAFF-816,816,Female,Laboratory Technician,Married,Yes,Y,1,29,0,805,1,Associates Degree,1,2,36,2,1,1,2319,6689,1,11,3,4,80,1,1,3,1,0,0,0
EMP0591,Jane,Garcia,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-817,817,Male,Research Director,Married,No,Y,3,33,1,213,7,Bachelor's Degree,1,3,49,3,3,3,11691,25995,0,11,3,4,80,0,14,4,13,9,3,7
EMP0592,Michael,Smith,Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Marketing,STAFF-819,819,Female,Sales Executive,Single,No,Y,3,33,0,118,16,Bachelor's Degree,1,1,69,3,2,1,5324,26507,5,15,3,3,80,0,6,3,3,2,0,2
EMP0593,Emily,Rodriguez,No,Travel_Rarely,45 - 54,Current Employees,R&D,Other,STAFF-820,820,Female,Manager,Married,Yes,Y,3,47,1,202,2,Associates Degree,1,3,33,3,4,4,16752,12982,1,11,3,3,80,1,26,2,26,14,3,0
EMP0594,David,Martinez,No,Travel_Rarely,35 - 44,Current Employees,R&D,Other,STAFF-823,823,Female,Manufacturing Director,Married,No,Y,2,36,1,676,1,Bachelor's Degree,1,3,35,3,2,2,5228,23361,0,15,3,1,80,1,10,3,9,7,0,5
EMP0595,John,Rodriguez,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-824,824,Male,Research Scientist,Married,No,Y,3,29,1,1252,23,Associates Degree,1,3,81,4,1,3,2700,23779,1,24,4,3,80,1,10,3,10,7,0,7
EMP0596,Olivia,Davis,Yes,Travel_Rarely,Over 55,Ex-Employees,R&D,Life Sciences,STAFF-825,825,Male,Research Director,Single,Yes,Y,2,58,0,286,2,Master's Degree,1,4,31,3,5,2,19246,25761,7,12,3,4,80,0,40,3,31,15,13,8
EMP0597,Sophia,Davis,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-826,826,Female,Research Scientist,Single,No,Y,0,35,1,1258,1,Master's Degree,1,4,40,4,1,3,2506,13301,3,13,3,3,80,0,7,3,2,2,2,2
EMP0598,John,Martinez,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-827,827,Female,Manufacturing Director,Married,Yes,Y,4,42,1,932,1,Associates Degree,1,4,43,2,2,4,6062,4051,9,13,3,4,80,1,8,3,4,3,0,2
EMP0599,John,Davis,Yes,Travel_Rarely,25 - 34,Ex-Employees,R&D,Medical,STAFF-828,828,Male,Research Scientist,Single,No,Y,3,28,0,890,2,Master's Degree,1,3,46,3,1,3,4382,16374,6,17,3,4,80,0,5,2,2,2,2,1
EMP0600,John,Williams,No,Travel_Rarely,35 - 44,Current Employees,HR,Human Resources,STAFF-829,829,Male,Human Resources,Married,No,Y,2,36,1,1041,13,Bachelor's Degree,1,3,36,3,1,2,2143,25527,4,13,3,2,80,1,8,3,5,2,0,4
EMP0601,Alex,Martinez,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-830,830,Female,Manufacturing Director,Married,No,Y,3,32,1,859,4,Bachelor's Degree,1,3,98,2,2,3,6162,19124,1,12,3,3,80,1,14,3,14,13,6,8
EMP0602,Olivia,Garcia,No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-832,832,Male,Laboratory Technician,Single,No,Y,6,40,1,720,16,Master's Degree,1,1,51,2,2,3,5094,11983,6,14,3,4,80,0,10,3,1,0,0,0
EMP0603,Olivia,Miller,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-833,833,Female,Manufacturing Director,Single,Yes,Y,4,30,1,946,2,Bachelor's Degree,1,3,52,2,2,4,6877,20234,5,24,4,2,80,0,12,2,0,0,0,0
EMP0604,John,Garcia,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-834,834,Female,Research Scientist,Single,No,Y,3,45,1,252,2,Bachelor's Degree,1,2,95,2,1,3,2274,6153,1,14,3,4,80,0,1,3,1,0,0,0
EMP0605,Sara,Miller,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-836,836,Male,Manufacturing Director,Married,No,Y,3,42,1,933,29,Bachelor's Degree,1,2,98,3,2,2,4434,11806,1,13,3,4,80,1,10,2,9,8,7,8
EMP0606,Alex,Miller,No,Travel_Frequently,35 - 44,Current Employees,R&D,Life Sciences,STAFF-837,837,Male,Healthcare Representative,Divorced,No,Y,3,38,1,471,12,Bachelor's Degree,1,1,45,2,2,1,6288,4284,2,15,3,3,80,1,13,2,4,3,1,2
EMP0607,Emily,Davis,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-838,838,Female,Research Scientist,Single,No,Y,3,34,1,702,16,Master's Degree,1,3,100,2,1,4,2553,8306,1,16,3,3,80,0,6,3,5,2,1,3
EMP0608,Jane,Brown,Yes,Travel_Rarely,45 - 54,Ex-Employees,Sales,Marketing,STAFF-840,840,Female,Sales Executive,Married,No,Y,3,49,0,1184,11,Bachelor's Degree,1,3,43,3,3,4,7654,5860,1,18,3,1,80,2,9,4,9,8,7,7
EMP0609,John,Davis,Yes,Travel_Rarely,Over 55,Ex-Employees,Sales,Medical,STAFF-842,842,Male,Sales Executive,Single,No,Y,3,55,0,436,2,High School,1,3,37,3,2,4,5160,21519,4,16,3,3,80,0,12,2,9,7,7,3
EMP0610,Jane,Martinez,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-843,843,Male,Research Director,Married,No,Y,3,43,1,589,14,Associates Degree,1,2,94,3,4,1,17159,5200,6,24,4,3,80,1,22,3,4,1,1,0
